sample,PG,mPG
702,0.1562295403710345,0.1466429556381596
703,0.1550057105387112,0.18883268836623207
704,0.1706600833636558,0.159103664708596
705,0.1685975298009841,0.1505287447132461
706,0.1700384597722257,0.15770494397130913
707,0.1635691951476075,0.15480737516641882
708,0.1514533391531522,0.14831616216459734
709,0.1649427248158197,0.1541686290306119
710,0.1585576451313179,0.15482012764457706
711,0.1576520585502552,0.15362746395348026
712,0.1605854707401654,0.1472801164254736
713,0.1610334095804261,0.1663930465955579
714,0.1591517103441482,0.153754028184501
715,0.1579147362961398,0.151442059042166
716,0.1552306284627998,0.15086608507943655
717,0.1373699791618211,0.15216466369444506
718,0.1476045435259219,0.15691227456742488
719,0.1483099110826391,0.13765302601262833
720,0.1400443849639293,0.13951667922593952
721,0.1438168277694248,0.13948764928731636
722,0.1476347819635691,0.1440105318824359
723,0.1501661020948952,0.14079756785464073
724,0.1593258854863139,0.14226975690951074
725,0.1583177598982715,0.13999636914142544
726,0.1528098194770644,0.18615764376773009
727,0.1558599292463992,0.18969162357309982
728,0.1582662402939402,0.18791188908322218
729,0.1582063650685868,0.15078687032935623
730,0.1683935145009785,0.13059721154829704
731,0.1574206015653108,0.13743678124019645
732,0.1681004899036256,0.13006558404033353
733,0.1624005649406984,0.14185723585985732
734,0.158153873882993,0.22823852889257246
735,0.1643199503593278,0.17651083461073278
736,0.1573706274083606,0.16941985475454754
737,0.158495109496269,0.18594418755993497
738,0.1587580644658831,0.18268119951426248
739,0.154692254008322,0.1733281898359946
740,0.1531907655358744,0.1783511908897321
741,0.1514917166876057,0.15312200386663158
742,0.1543439624322934,0.15154847533651553
743,0.1528651397858598,0.14296727423001526
744,0.1571277818721204,0.1552621742710909
745,0.1586818293965174,0.13949604037524121
746,0.1615359676925434,0.14854474658066233
747,0.1591124605830158,0.14917250437826915
748,0.1642907430069331,0.14912349522958257
749,0.1727414578837535,0.15278214587236852
750,0.1773823115648776,0.1487899756012813
751,0.1847981990332854,0.1491046984897816
752,0.1837397734704363,0.15029610752969533
753,0.1950371224234423,0.152856055732783
754,0.1876638967615626,0.1482884449230049
755,0.1995569771289733,0.15031551317571087
756,0.1769000261680196,0.14987895085049532
757,0.163246407818465,0.14962624364325317
758,0.1742753427047634,0.1833318831515495
759,0.1718697147539615,0.18413519440650875
760,0.1838334004128463,0.14492171638167486
761,0.1708493978752536,0.16285493975066026
762,0.16503901492236,0.16029559716872935
763,0.1575183992532125,0.1500481512992578
764,0.1610935069370862,0.18409161052400347
765,0.1475052839620054,0.18292907998031666
766,0.1501659655436898,0.18075424497772477
767,0.1520550338669097,0.1840453620853243
768,0.1587008927835354,0.1810909749422773
769,0.1609062203531917,0.14438961234383196
770,0.1577198837642546,0.14029197984991995
771,0.1597725492513037,0.14587359956385576
772,0.1582125994532008,0.22688758668943182
773,0.1583611568230803,0.1878196691163454
774,0.1621007753550432,0.14445614131910128
775,0.1596533680148972,0.15030240052890229
776,0.16111538781622,0.15329354244560753
777,0.158559834301614,0.14509765025460045
778,0.1543247594298068,0.13483809716902495
779,0.1494591397009766,0.12991797306267414
780,0.1505870453048798,0.13831082929846228
781,0.1657429440331057,0.24855412112982986
782,0.1598341646543727,0.24612965646111717
783,0.1514389689574289,0.2613254769168166
784,0.1499027439328696,0.19934219455002597
785,0.1361574150249751,0.18941171465237214
786,0.1434459915403038,0.19436877540004435
787,0.1421840781881499,0.19118331804163613
788,0.1427687819072381,0.23394389233223617
789,0.1393232798086881,0.2154836473981392
790,0.1391695925131078,0.21114728866660196
791,0.1360016287528449,0.21552115310611833
792,0.1440735387826784,0.20663007926164087
793,0.1438141988038227,0.21333111637211713
794,0.149553263414719,0.14900126778507858
795,0.1456220994348361,0.14630991776094532
796,0.1411135516971279,0.14880363723038917
797,0.1383704139478728,0.15113796267326418
798,0.1372631432373033,0.15658944862080967
799,0.1388030626423791,0.13794534171998046
800,0.1334203272131896,0.1528386274287479
801,0.1341708461237214,0.14855915780204976
802,0.1451177860936682,0.15319264486756715
803,0.1317849922503215,0.15510883327318742
804,0.1380607732329905,0.14863183623369083
805,0.1472612566433742,0.15007589739154134
806,0.1511725518002944,0.15649215060736701
807,0.1536776466231656,0.16655591616905072
808,0.1523737426770914,0.1616746139456596
809,0.1587527593536099,0.16055198990552205
810,0.157420513573604,0.16002447899523412
811,0.1658272968268467,0.16295319558134141
812,0.1689201086734606,0.16209971404174078
813,0.1657803848909659,0.18342766697404894
814,0.1580771651426032,0.1840950322052907
815,0.1593620347903512,0.161051919331187
816,0.1457827466847127,0.1542238074390902
817,0.1554652090824784,0.14389876371574012
818,0.1644379958768199,0.18595429055264334
819,0.1671333660246208,0.17935270427839312
820,0.1582369564514966,0.17635960764300693
821,0.1571330737853258,0.16370052495296322
822,0.1509181322522864,0.26023889382863497
823,0.147471842420431,0.14915669454180785
824,0.1490300170667588,0.15203266782561287
825,0.1487190034129393,0.19521183327557007
826,0.1502827046701166,0.19258637908328252
827,0.1544947892448841,0.1565753423220863
828,0.1504426002386341,0.15730400283852186
829,0.1683743960901422,0.1494212841827477
830,0.164610294655989,0.17272522858903375
831,0.1582046818363148,0.1547166596413419
832,0.1643272431182577,0.1586434951608462
833,0.1710990298054822,0.15274958868780653
834,0.1681926249899174,0.15662886863768496
835,0.1795049302482345,0.15935482076881238
836,0.1750110340337824,0.1603050076291397
837,0.1571839414703801,0.15798067846396727
838,0.1478773340094901,0.1335771733708585
839,0.1563774977028892,0.1453676427791426
840,0.1582272915101425,0.14731508114636438
841,0.1452841156684825,0.1500886946823916
842,0.1517028522414448,0.16500131834158432
843,0.1618423282885608,0.1521547145949344
844,0.1744389462682824,0.17718063927925193
845,0.1672252579122823,0.15074560074715937
846,0.1795384372092491,0.15402611203537409
847,0.1832505597144183,0.1563393944872825
848,0.1800307905339334,0.14874860454547856
849,0.1878063889085911,0.1531285319485956
850,0.188636994563502,0.13064504835456622
851,0.1895648523808275,0.13931914411194693
852,0.1755764627723529,0.18068839461851882
853,0.1685987219642038,0.15858403092312648
854,0.1746221882007408,0.1541326464077963
855,0.1768770925957175,0.1569001590847293
856,0.1736616983578271,0.15462345503678826
857,0.1644070914647293,0.16164250902419225
858,0.1634198117291851,0.15833172567669782
859,0.1574308424349319,0.16436103976774577
860,0.1652891799322788,0.16776348639953872
861,0.1623285585891006,0.16082945019007217
862,0.1653266859651988,0.164304294671227
863,0.1709315543702185,0.17050836964978364
864,0.1744496692896394,0.16101355229189185
865,0.1885423354712824,0.1578502011973626
866,0.1945813504549808,0.14397206383705913
867,0.1828611641074321,0.14633068386028966
868,0.1949779923322399,0.17129880709347992
869,0.1878172379028923,0.16699961495095947
870,0.1835803697796909,0.16896967660834195
871,0.1840858294912074,0.17115282910383997
872,0.1820844885847148,0.16725977621883556
873,0.1859630809196983,0.16341531641283957
874,0.182351714073787,0.16877494272057741
875,0.1931856443906785,0.16669664758472033
876,0.20219724160976,0.1930590273752431
877,0.2016012604606535,0.15027577173525858
878,0.2082408667470036,0.15795232510230814
879,0.2060373920454803,0.1573751497350683
880,0.1881107020028411,0.1554135514116885
881,0.1980382324308047,0.15630363468015063
882,0.1983377251711802,0.15288870699542947
883,0.1972178510229229,0.15446533338804766
884,0.1880010386336337,0.16489606706683652
885,0.1750986592407287,0.16746763605824536
886,0.1625704937483934,0.17740624417309558
887,0.1655856060931644,0.16634838307425567
888,0.1662879887613228,0.17589988127895664
889,0.1638679186539021,0.17012019382879887
890,0.1576261622906585,0.17215135210837096
891,0.1679706477952803,0.18298585750213303
892,0.1770935753206236,0.13789552701485533
893,0.1745672294968966,0.13775279731643159
894,0.1866264153616808,0.18194392091180953
895,0.1781515075946054,0.1670820643988938
896,0.1896661494595621,0.13921460660620943
897,0.1803989359923445,0.1327349353609306
898,0.1681591970873542,0.135809818934976
899,0.1688847361555727,0.1352942420685293
900,0.162905373038588,0.13739978695764518
901,0.1636080425992235,0.13150045424650147
902,0.1693905814118225,0.13121932867576908
903,0.1676310327490258,0.14467480720388348
904,0.1738751665661033,0.13633396723569735
905,0.1789905227192104,0.1352283307392559
906,0.1767324463063062,0.13493803220283448
907,0.1811768624984545,0.14569494133794383
908,0.1773465964740316,0.1350113611537046
909,0.1882278499712131,0.13970208173226145
910,0.1807390343189138,0.14572770369884164
911,0.1600168841467782,0.14019455825917918
912,0.1727242683702958,0.13662895092867533
913,0.1761819849218461,0.13883929817177718
914,0.1805228533500251,0.13616484860177971
915,0.1782723173417446,0.14398706214364124
916,0.17730490883405,0.1383413360058673
917,0.1692397068676105,0.14015134425895476
918,0.1705223235647451,0.1436834539178595
919,0.173141689031578,0.13707283401423317
920,0.1644067346591069,0.13708427910673554
921,0.1702451245446684,0.14111514969161354
922,0.1755122260058624,0.13605480326356892
923,0.1704296696358223,0.13740802614510558
924,0.1742427676028834,0.13752244304362007
925,0.1800382676972749,0.14345081297768394
926,0.1870478388244285,0.15857857087256144
927,0.1842670881761999,0.15843272460725985
928,0.1814211430493535,0.15078872240631686
929,0.1801790332363874,0.16817737305787037
930,0.1789846654775728,0.1635626596099961
931,0.1655438017791425,0.14143521971409206
932,0.1721333920165939,0.15561378622452832
933,0.1725199710469791,0.13861525159162466
934,0.1678741121399343,0.14373643363093402
935,0.1672170450171334,0.14609022465337745
936,0.1778231786957079,0.15132255872856273
937,0.1816170474695248,0.14678959131109448
938,0.1719450427629674,0.14114737054976
939,0.1742113580059479,0.17429316424564098
940,0.1781623614042986,0.16026804864694014
941,0.1742015716963044,0.17091569104288326
942,0.1757685336367612,0.14759701638799655
943,0.1701402880638847,0.15917173060657358
944,0.1768131972249067,0.1478441270051977
945,0.1709391189948672,0.20680853342861855
946,0.1785012895648984,0.19911694433306204
947,0.1793118587335535,0.14491744794771627
948,0.1638211455480911,0.13798028952744548
949,0.1442245363237463,0.14196826351313468
950,0.1394946954547273,0.21018872762901347
951,0.138607242107309,0.17112516447659776
952,0.1395353564725052,0.18195539188836238
953,0.1284219063855855,0.1482575150594696
954,0.1411431686100568,0.14528355135002186
955,0.1396573935398057,0.15000279570143477
956,0.1348134053915588,0.15623491721225605
957,0.1439492607384595,0.1567489894189915
958,0.1426906000310854,0.16647991558609676
959,0.1546918486201125,0.1596205451579859
960,0.1534612685948188,0.16331013644876033
961,0.1559218045565094,0.2267609009041593
962,0.1705611190124793,0.14287287537681084
963,0.1690111056211514,0.20630201434651418
964,0.1703615844455968,0.1900762163538106
965,0.1765215847718269,0.20097509461756846
966,0.1740203217819783,0.1596342675461475
967,0.1628453341571532,0.15795903789781063
968,0.1626439291988253,0.16415314792235228
969,0.1711034332481241,0.15609185849429616
970,0.167980330130904,0.1545582341466511
971,0.1659389337735049,0.143992430392229
972,0.162258726202726,0.2196387025194666
973,0.1628458408888579,0.21704936094155536
974,0.1691791056803195,0.1575483656256706
975,0.1707398951540539,0.15479304969743612
976,0.1727530157099756,0.15817167950900063
977,0.1559393376360274,0.15883599199026685
978,0.1543490492327141,0.1529668486759182
979,0.1559184258067972,0.1771558833782546
980,0.1587820286639218,0.1786331707728458
981,0.1703562936644175,0.17456414705746576
982,0.1708838479527399,0.17111316153488287
983,0.1699895441241113,0.17400881980539176
984,0.1672377227936015,0.1696882238804724
985,0.1546337278177417,0.17037161708007964
986,0.1647782499352775,0.15213627165632512
987,0.1584417728567988,0.136862791075145
988,0.1660465122248724,0.1394457965976822
989,0.1628002636661427,0.14112002550264208
990,0.1571867006813423,0.1383195347760893
991,0.166035500685788,0.13300947623006265
992,0.1643003694020921,0.1358821726234676
993,0.158293451540472,0.1670632213900229
994,0.1633454754788186,0.16510632533159653
995,0.1652246097396301,0.16562220808403402
996,0.1731170583747649,0.15627358840039032
997,0.1739123455921189,0.16375097630258176
998,0.1734185236670704,0.16602686061580976
999,0.1661081449803272,0.1658623042980816
1000,0.1708648095111777,0.1369731908944889
1001,0.1638915254947567,0.14702318608019777
1002,0.1635680488078348,0.159587402602056
1003,0.1674208290087991,0.1574560423986314
1004,0.1585528266290692,0.1525907283772947
1005,0.1571976148371272,0.16392255457566302
1006,0.152242394083921,0.15215526431091417
1007,0.1497194084636596,0.16384178540241734
1008,0.1536400508328024,0.16418810406310777
1009,0.1512509172342563,0.15361030969707434
1010,0.1507320861170325,0.14299004603804288
1011,0.1498906024053117,0.14097732617210101
1012,0.1500257796576825,0.13830350052805743
1013,0.1358769042505481,0.1384452147058987
1014,0.1395181199489753,0.14819757738078343
1015,0.1307956918226064,0.14242262220219837
1016,0.1431774738000462,0.1988690114561107
1017,0.1375214257105072,0.1879165306889888
1018,0.1382264042019491,0.1998233186309446
1019,0.1357569179591603,0.19698097328930045
1020,0.1324388129020934,0.199915836104367
1021,0.1355154310373839,0.19499874469386314
1022,0.1402955854947906,0.20059870312858757
1023,0.1340484614437604,0.20731277078243235
1024,0.1494744639305551,0.19408839379553988
1025,0.1602138306583757,0.19687152062030117
1026,0.1578527358180959,0.19695448689586478
1027,0.1579968779045726,0.19976912947248704
1028,0.1603457803322389,0.19785027307690767
1029,0.1564819152344715,0.19517674082337014
1030,0.1519265472518823,0.1622410975682948
1031,0.1570945774487328,0.15946109845924455
1032,0.1512170208099179,0.15634461693154944
1033,0.1559813241504737,0.154081054043777
1034,0.1580403656260143,0.14958893410113994
1035,0.1546966865996802,0.16131769117007377
1036,0.1507156457949788,0.1557279668785045
1037,0.1537657271453014,0.14746832423746112
1038,0.1484507090869485,0.1443457042332068
1039,0.1492800739139352,0.1370854656552533
1040,0.162511442414408,0.1387507794996831
1041,0.1557859402637551,0.14601921867907697
1042,0.1449423204655037,0.14639841275237972
1043,0.1423578216574228,0.1505122527507664
1044,0.1438342697396791,0.15266089408038244
1045,0.1439918929703868,0.16799777816317193
1046,0.1483982563285746,0.15958765572834477
1047,0.1551024163946229,0.15532100473335073
1048,0.1619220707377315,0.1639929056441773
1049,0.1606254922812355,0.15726196651585966
1050,0.167144953503424,0.1638827978278141
1051,0.1691337926940877,0.16944540281762807
1052,0.1645782628500668,0.15964269786761184
1053,0.161989650959642,0.16038135356000963
1054,0.1631457866554418,0.15814877297664423
1055,0.1576415352604856,0.1647249975165071
1056,0.1575851286522223,0.15743532890185158
1057,0.1576481213684619,0.22119259235943717
1058,0.1638034565657798,0.17499904953273296
1059,0.1689797118351394,0.18314375461577576
1060,0.1671601335224839,0.1791679906634961
1061,0.162243426642649,0.1827625502711778
1062,0.156810147967439,0.14415727052315958
1063,0.1542724451060136,0.14131144850234784
1064,0.1511842315624888,0.2294998119576618
1065,0.1487803614301039,0.165723981068125
1066,0.1562514887362599,0.16864872737301304
1067,0.1615005481391566,0.15192350350058648
1068,0.1535215511170382,0.1514884572669539
1069,0.1487833736778722,0.1452343004212146
1070,0.157765758220369,0.13181573055198673
1071,0.1548207327970089,0.12947441797325557
1072,0.1561767028235113,0.13282340744989157
1073,0.1531194122616064,0.13884108212904267
1074,0.1542995370975773,0.13017755320303842
1075,0.1557759693708668,0.13419242229626716
1076,0.1645970902070118,0.12928283402243904
1077,0.1534518930505443,0.137199532194204
1078,0.1446296844084096,0.16279624901191578
1079,0.1521887104881187,0.1672942409767857
1080,0.1595163495062708,0.15787063939897336
1081,0.163337482398782,0.1447849988043788
1082,0.1631497586919736,0.1399500069270755
1083,0.1642575091344795,0.18146678470291455
1084,0.1663171021467014,0.1854266246482974
1085,0.1566467693943833,0.1769919947508208
1086,0.1604100934487987,0.16040929740193408
1087,0.1639373947064432,0.17132090142554082
1088,0.1724152432132824,0.15193070640271328
1089,0.1737286062728206,0.1557933735957639
1090,0.1820312805726395,0.1450005802430325
1091,0.1695809604542592,0.1550908034231974
1092,0.172988831356937,0.14944438317171838
1093,0.1895412277823986,0.15045561880396932
1094,0.1914810424898958,0.15190275840313588
1095,0.1867899805010151,0.16519595711815788
1096,0.1822531950770875,0.1591103411271155
1097,0.1781438748894889,0.12876828021807316
1098,0.1718108445212626,0.13751399834054556
1099,0.1525742870815284,0.1353210213626774
1100,0.1540613558716595,0.12677421347066167
1101,0.1568451340781247,0.1355414717282605
1102,0.1677081471952543,0.13610404601464565
1103,0.1635792702738891,0.1414175828542051
1104,0.1625553946992077,0.13660674930502187
1105,0.1617794047524355,0.1337479744128129
1106,0.1569696278619599,0.14013998637712288
1107,0.1610858641095089,0.13349826272819298
1108,0.1520716412873866,0.13833067483531983
1109,0.1494149789657096,0.13838376569591426
1110,0.1444139060607772,0.1376209872163538
1111,0.1438761919589645,0.14781704494763984
1112,0.145282444106487,0.146983065010133
1113,0.1465147991659244,0.1492819350112612
1114,0.1493140753737164,0.14728673408968768
1115,0.145526510777138,0.13716949183133353
1116,0.1415346780408995,0.14808685592993204
1117,0.1406711406803593,0.1371489057763776
1118,0.1381141388120897,0.14779382797822382
1119,0.1505500487486094,0.1518403788609649
1120,0.1425802196138807,0.1444701665842354
1121,0.1372112274201711,0.16670675310825506
1122,0.1322550523098564,0.16642391117886565
1123,0.1343474762779096,0.16095595723620568
1124,0.1285638896475307,0.1611506876768565
1125,0.1327451884402149,0.16640915238081694
1126,0.1437200085269756,0.13928539661564668
1127,0.1376055858573993,0.17313680345024618
1128,0.1483576885185988,0.16957177508718876
1129,0.1466200494865294,0.16274470771136862
1130,0.1571542961202022,0.16356649356300174
1131,0.163768205171875,0.1943428671410458
1132,0.1618043081924557,0.18512296378257914
1133,0.1632654071021151,0.18796550210103286
1134,0.1673792953293073,0.15704532796077772
1135,0.1548982992996993,0.24200387884866384
1136,0.1579391754529132,0.22982519311816846
1137,0.1672733544768837,0.22946077642447102
1138,0.1736546222379438,0.16381773664211285
1139,0.173477723368219,0.17538256942368727
1140,0.1789035510302063,0.16938842289571493
1141,0.174559864250404,0.14378967541995877
1142,0.1709030773740897,0.17601683262130044
1143,0.1734238893028032,0.15646354059475842
1144,0.1774056699626159,0.1476195325302415
1145,0.1687758513452461,0.17175193966350683
1146,0.1712525110867422,0.17001741244559143
1147,0.1895144772994865,0.17062586004358368
1148,0.185244222864303,0.16473788633907965
1149,0.1861903457780554,0.16685782743477284
1150,0.1827979060725999,0.1622916774743401
1151,0.1832250406673131,0.1990139685483624
1152,0.1720240438360848,0.13767343702885115
1153,0.1685563750807282,0.13660203377266086
1154,0.1773335890723411,0.1361786495106727
1155,0.1724246591667539,0.13560228924369777
1156,0.1710087906310045,0.14458805385702392
1157,0.1742977191868584,0.13144205620995364
1158,0.1751701539221315,0.13506159023106962
1159,0.1807440626219639,0.14150413027634398
1160,0.1703848929686649,0.28369959773342124
1161,0.1661570573657944,0.27690903041346476
1162,0.1616856991933566,0.28962576314666255
1163,0.1545656234667675,0.28398599246062955
1164,0.1632879996742657,0.2863504678374495
1165,0.1612203373933602,0.2897876021383111
1166,0.158298393781051,0.2821689846135236
1167,0.159485561124429,0.18956185607908208
1168,0.1637288759072072,0.14920218967505372
1169,0.1678328550389362,0.14518510045998018
1170,0.1742339065766842,0.15243732851494313
1171,0.1714385078287699,0.1476344295809477
1172,0.1679405117595026,0.14642407731379753
1173,0.1575111712520835,0.13763151423004985
1174,0.1483843223771628,0.14119571972811412
1175,0.1511932310006809,0.1422917798565898
1176,0.1604800924448813,0.13568322097453292
1177,0.1569413022421629,0.13828806904774982
1178,0.1614953246959561,0.14850015141832934
1179,0.1549535742747306,0.15646245296344657
1180,0.1620937676539486,0.16643284525936616
1181,0.1499634072836836,0.14279660473101635
1182,0.1466290954560746,0.1577920590683592
1183,0.1440976369618885,0.130272980823354
1184,0.1438177996036918,0.14237952825289746
1185,0.1479362426514342,0.13403246250667714
1186,0.1435566366357165,0.172115779527782
1187,0.136519800000991,0.1738800679590349
1188,0.1375637415733119,0.1720944821681824
1189,0.1368044674915223,0.1316795629613904
1190,0.1350308253747069,0.13193930824266714
1191,0.1354513634920273,0.12659258734239262
1192,0.1325529122561898,0.13160770131955385
1193,0.1390609836297756,0.1809972133083283
1194,0.1291476757835882,0.1783566280442407
1195,0.1386245634964781,0.1856683493070463
1196,0.1522778587167609,0.18643109108123607
1197,0.155232232296671,0.18285222495478018
1198,0.156979718190684,0.19400568463186324
1199,0.1557189290511001,0.18597493996145822
1200,0.1513707602567965,0.18692667745196373
1201,0.1438023932255619,0.15622539095146823
1202,0.1501672297848385,0.14529973038482927
1203,0.143654998707418,0.1514770679723201
1204,0.144672310227803,0.14927435124743338
1205,0.1496729952548314,0.1494213737653724
1206,0.1500689445958234,0.1731787133413764
1207,0.1498416964856686,0.18164625409656943
1208,0.1566862039421295,0.19148038819814403
1209,0.1627993933933681,0.17728748281298679
1210,0.1713258340384737,0.14395051109381302
1211,0.1788445784551343,0.13614258333512214
1212,0.1925298003111039,0.13223890580879846
1213,0.1911780399475772,0.14324500037586593
1214,0.1899744272241082,0.14290255197228854
1215,0.1888141231288555,0.14687677764882753
1216,0.1936933638483817,0.15250173980243245
1217,0.1851378556400841,0.15023205039809587
1218,0.182298690677588,0.14625990148068874
1219,0.2060480144200466,0.14701230696854148
1220,0.2133100297513757,0.1494030852620329
1221,0.2141001243983314,0.1530856323689007
1222,0.2145510021622992,0.16940009496720565
1223,0.2140818969792787,0.17324175909535272
1224,0.2290307450180134,0.1646674410589772
1225,0.2205441560714069,0.1670551089437472
1226,0.2282435446582262,0.17735593466408264
1227,0.2198145594891029,0.171660373262815
1228,0.2229674382544793,0.12976790760542248
1229,0.216527974551611,0.15349495366637134
1230,0.2142950467404066,0.14914993608757146
1231,0.2233008881736985,0.15035587071290815
1232,0.2203366372828264,0.14609610857737276
1233,0.2208920568386326,0.14933289919978246
1234,0.2109869138620492,0.19056124128438887
1235,0.1904800857317089,0.19418984576876755
1236,0.1821855683100554,0.17512475781749823
1237,0.1837921460064458,0.18940655817199448
1238,0.1885874545262511,0.2005094544146048
1239,0.1965386885838524,0.14378656264048273
1240,0.1970112905142981,0.12975754204012432
1241,0.1997124877031006,0.13205506451654844
1242,0.208165567685657,0.13801867860651243
1243,0.1989881717338279,0.1541321069384799
1244,0.1994829794981216,0.15689042034908832
1245,0.1931855439250937,0.15520290273991402
1246,0.1892210744814636,0.15484095415110952
1247,0.1882264312311328,0.16226699418398025
1248,0.1795206596285194,0.15226254630755767
1249,0.1765812410172206,0.15360006569009696
1250,0.1826543209881658,0.157074627038796
1251,0.1786264620971924,0.1371056192744125
1252,0.18438986456667,0.15031561483179123
1253,0.1811325321076581,0.14378179222438595
1254,0.178448046681679,0.15038227202507945
1255,0.1740961572795784,0.1482629779618509
1256,0.1750955958378816,0.14594159261349474
1257,0.1710112047520969,0.1593114864650731
1258,0.178500111769712,0.1485311029478192
1259,0.1848770853982712,0.15190605457403755
1260,0.1833547464517614,0.1555185160423905
1261,0.184570665502259,0.15650394836589954
1262,0.1771676822601062,0.15503955714444054
1263,0.1690327262992255,0.1559467128456182
1264,0.1657188347813645,0.1593480767081522
1265,0.1593688231671747,0.14576196522623777
1266,0.1431238257638733,0.1495477062781126
1267,0.1498812353257729,0.15063900961589163
1268,0.160273883837848,0.1775047311639867
1269,0.1630062137256521,0.1450062153864782
1270,0.1624131189527211,0.14541501538417037
1271,0.1574962748294129,0.15112956245740858
1272,0.138516761769336,0.1523032519406085
1273,0.142902602902486,0.15634577506198202
1274,0.1470222787608174,0.1694131747163073
1275,0.1479458305692779,0.1445742540845923
1276,0.1584056680167055,0.14665155120685922
1277,0.154579064216603,0.14167210451404394
1278,0.1529456808091624,0.14109297853731267
1279,0.1594261868694498,0.16768328882049052
1280,0.155164034479047,0.16548532329058324
1281,0.1431447552864922,0.1563399091537635
1282,0.1393142765995732,0.13884318472090781
1283,0.1333142836852473,0.1424321164012454
1284,0.1374424370765667,0.15539968660392414
1285,0.1381996853976647,0.14790684179730937
1286,0.1292497234405024,0.1624444474566356
1287,0.1326290643850601,0.1518333640302854
1288,0.1438111248852698,0.1364552734086909
1289,0.1381636783711599,0.13977037239061912
1290,0.1423563335039676,0.1665040610631647
1291,0.1417627170405341,0.1698745958826821
1292,0.1547077987216997,0.15301287770505803
1293,0.1560375480555953,0.15086639894738127
1294,0.1474976714203851,0.15298581182209067
1295,0.152814364376036,0.15933829460711058
1296,0.156759169460806,0.1641392639861379
1297,0.1509735526489624,0.15651594972044813
1298,0.1606747607045913,0.16242120129550072
1299,0.156577478196182,0.15774832375121767
1300,0.1552759577961763,0.15970556320776408
1301,0.1413862526384267,0.16713540604034827
1302,0.1431030377555165,0.15738040250441776
1303,0.1419528180185085,0.15133192143483903
1304,0.1414770445857082,0.1804838046999802
1305,0.1415282778911969,0.14735309094466165
1306,0.1432098780084921,0.1463748105835475
1307,0.1501808265199347,0.15258813504836316
1308,0.143351600449778,0.15643171884408108
1309,0.1400783674224159,0.14499051809520727
1310,0.1405315100957699,0.15449317435844387
1311,0.1382520724121737,0.1486160089144499
1312,0.1450499077034413,0.17198529715985494
1313,0.1567534417335701,0.17161801316057895
1314,0.1536023016296046,0.1713804805336234
1315,0.1612356055413772,0.17649534942620274
1316,0.1614311602933247,0.16119782440409056
1317,0.1525030876421502,0.1692089879924491
1318,0.1430649830976201,0.1615739296158563
1319,0.1408984873267544,0.1347979368514921
1320,0.1386296759863428,0.15193766437069342
1321,0.1380102978956551,0.14172724568074713
1322,0.1380561738822294,0.1435255468896969
1323,0.1322911872637686,0.14601086138650482
1324,0.1355322341864599,0.1909129245829313
1325,0.139280576903716,0.19215893195573447
1326,0.14485347565249,0.19019751847114433
1327,0.1456267195164986,0.13638600864535047
1328,0.145895239743436,0.14988779842998
1329,0.1408550990115742,0.14554751202145572
1330,0.1509371554440107,0.15573733671633702
1331,0.1465726936433413,0.212865468490432
1332,0.1359009738141444,0.14105557977922137
1333,0.1362609428075974,0.19845215202319907
1334,0.1396029901190151,0.1991994781310117
1335,0.1428309739466125,0.1863690583367175
1336,0.1459043988337722,0.18545891785014829
1337,0.1544618846727771,0.18759153151623398
1338,0.1525745350915568,0.1825090884467519
1339,0.1605298721594057,0.17246417763880975
1340,0.1522869109045371,0.1683995867579907
1341,0.1540047027966746,0.17538295610499915
1342,0.1560232395014384,0.17859387957056325
1343,0.1678696600785923,0.18276790718549338
1344,0.1723196404573193,0.14078933917392267
1345,0.1779887687067322,0.13684528937333396
1346,0.1819252501032044,0.13459043005661767
1347,0.1971866625907691,0.13661823397380016
1348,0.2009502952341541,0.18040955370512518
1349,0.1987506491388332,0.1780955246906157
1350,0.1917092182138967,0.18391814211685256
1351,0.1874248518950894,0.20360321244867202
1352,0.1832470254447414,0.20459356885443947
1353,0.1824406204423808,0.13550780223407133
1354,0.1790821567508089,0.13542250547244059
1355,0.1785329294784476,0.13592878605380457
1356,0.1735546805729404,0.13953244720082617
1357,0.168177775730227,0.14212911394961614
1358,0.1764598656937475,0.15691636169210255
1359,0.1764716685665281,0.18566578843979858
1360,0.1732284272257693,0.14984736648670963
1361,0.166073261484396,0.16101556719777382
1362,0.1560080864440002,0.15679920606630834
1363,0.1590610708567816,0.15167564583306545
1364,0.1566174990059656,0.13978393497432334
1365,0.1620886372557762,0.14145171909337018
1366,0.1534911109289042,0.149663582116259
1367,0.1549639614908883,0.18640480038940146
1368,0.1558092350754037,0.18292619718919556
1369,0.1505424968725232,0.1584210930257561
1370,0.1530152565360253,0.1858887891021609
1371,0.150051744352517,0.1759652709175707
1372,0.1505596152966533,0.18092355618032202
1373,0.1484987839262092,0.163045857081227
1374,0.1443349427419535,0.15586213295116888
1375,0.1397346989700488,0.16427937627237008
1376,0.1348429795556184,0.15825073712348212
1377,0.1332087839740689,0.16120332512811517
1378,0.1321022031477598,0.15833285626644147
1379,0.1416361744923617,0.17824520586476295
1380,0.1426622066319617,0.15987940459913816
1381,0.1455295664833149,0.15940390746504143
1382,0.1384849731683296,0.1583718501964009
1383,0.1418985330776028,0.15354359066212103
1384,0.1397343696628777,0.1572660266588303
1385,0.1465094409437338,0.1340523201154889
